Planet_Name,SNR_Emission_15_micron,SNR_Emission_5_micron,SNR_Transmission_K_mag,Rp,Mp,Tday,Teq,log10g_p,Period,Transit_Duration,K_mag,Distance,Teff,log10g_s,Transit_Flag,Catalog_Name
Kepler-648 b,0.0,0.001,0.011,0.29,0.0329,890.0,748.0,2.996,17.4212,4.9974,12.4,636.03,5741.0,4.48,True,nexsci
Kepler-649 b,0.0,0.0,0.008,0.2,0.018,768.0,646.0,3.039,29.9072,4.812,12.0,513.75,5871.0,4.48,True,nexsci
Kepler-650 b,0.004,0.003,0.011,0.26,0.0285,1899.0,1597.0,3.006,3.0321,3.6764,12.1,884.38,5849.0,4.21,True,nexsci
Kepler-651 b,0.0,0.0,0.008,0.21,0.0195,787.0,662.0,3.036,21.3852,4.0819,12.3,509.41,5522.0,4.53,True,nexsci
Kepler-652 b,0.001,0.002,0.013,0.22,0.0213,1317.0,1107.0,3.03,4.182,2.2165,11.7,394.55,5490.0,4.54,True,nexsci
Kepler-653 b,0.0,0.0,0.005,0.17,0.014,1024.0,861.0,3.059,14.7075,3.1584,11.8,595.63,5665.0,4.29,True,nexsci
Kepler-653 c,0.001,0.0,0.005,0.07,0.00126,2598.0,2185.0,2.804,0.9004,1.257,11.8,595.63,5665.0,4.29,True,nexsci
Kepler-654 b,0.0,0.001,0.008,0.18,0.0155,1061.0,892.0,3.05,13.7247,6.9296,12.2,974.12,5865.0,4.36,True,nexsci
Kepler-655 b,0.0,0.0,0.006,0.24,0.0245,779.0,655.0,3.016,46.4063,7.0281,12.2,752.56,6170.0,4.31,True,nexsci
Kepler-656 b,0.004,0.003,0.011,0.28,0.0312,1800.0,1514.0,3.0,1.2603,1.8742,13.5,890.35,5281.0,4.56,True,nexsci
Kepler-657 b,0.0,0.0,0.007,0.31,0.0383,823.0,692.0,2.984,24.5435,7.2518,13.8,1691.88,5808.0,4.44,True,nexsci
Kepler-658 b,0.001,0.001,0.009,0.14,0.0104,1329.0,1118.0,3.089,1.2871,1.5086,12.6,388.38,4103.0,4.68,True,nexsci
Kepler-659 b,0.0,0.0,0.006,0.22,0.0214,692.0,582.0,3.028,17.6718,3.4202,13.4,722.64,4870.0,4.6,True,nexsci
Kepler-65 b,0.004,0.002,0.013,0.13,0.0076,2261.0,1901.0,3.067,2.1549,3.1774,9.8,303.73,6211.0,4.23,True,nexsci
Kepler-65 c,0.003,0.004,0.028,0.23,0.017,1622.0,1364.0,2.901,5.8599,3.928,9.8,303.73,6211.0,4.23,True,nexsci
Kepler-65 d,0.001,0.001,0.007,0.14,0.013,1459.0,1227.0,3.241,8.1312,4.3457,9.8,303.73,6211.0,4.23,True,nexsci
Kepler-660 b,0.0,0.001,0.009,0.23,0.0224,838.0,705.0,3.025,9.2736,3.2875,13.0,568.43,4779.0,4.61,True,nexsci
Kepler-661 b,0.0,0.001,0.008,0.27,0.0303,870.0,732.0,3.0,6.0293,1.5821,13.2,534.79,4483.0,4.64,True,nexsci
Kepler-662 b,0.0,0.0,0.005,0.19,0.017,644.0,541.0,3.049,21.677,3.4555,13.2,815.64,4897.0,4.6,True,nexsci
Kepler-663 b,0.0,0.001,0.005,0.23,0.0229,1156.0,972.0,3.023,4.9968,2.1717,13.9,1063.09,5264.0,4.55,True,nexsci
Kepler-664 b,0.001,0.001,0.004,0.24,0.0238,1723.0,1449.0,3.021,2.5256,1.5882,14.0,1210.12,5754.0,4.43,True,nexsci
Kepler-665 b,0.0,0.0,0.006,0.23,0.0229,715.0,601.0,3.023,16.0131,3.0654,13.2,612.84,4913.0,4.6,True,nexsci
Kepler-666 b,0.0,0.001,0.005,0.21,0.02,1486.0,1249.0,3.034,4.4988,3.7362,13.8,1508.71,5887.0,4.41,True,nexsci
Kepler-667 b,0.0,0.0,0.013,0.42,0.0632,596.0,501.0,2.944,41.4396,10.5989,13.5,2302.45,5327.0,4.53,True,nexsci
Kepler-668 b,0.0,0.001,0.006,0.24,0.0244,1003.0,843.0,3.018,8.3539,2.2514,13.5,784.62,5352.0,4.55,True,nexsci
Kepler-669 b,0.002,0.002,0.008,0.43,0.0655,1649.0,1387.0,2.942,4.1255,3.1389,14.2,2063.41,6038.0,4.34,True,nexsci
Kepler-66 b,0.0,0.0,0.005,0.25,0.0259,916.0,770.0,3.012,17.8158,3.3668,13.6,1202.96,5962.0,4.48,True,nexsci
Kepler-671 b,0.0,0.001,0.006,0.24,0.0242,1402.0,1179.0,3.018,4.281,2.875,13.8,1168.26,5624.0,4.47,True,nexsci
Kepler-672 b,0.0,0.0,0.004,0.22,0.0214,665.0,560.0,3.028,38.3775,5.55,13.5,1033.93,5627.0,4.5,True,nexsci
Kepler-673 b,0.003,0.007,0.023,0.58,0.11,1319.0,1110.0,2.904,3.7287,2.6734,13.7,918.21,5355.0,4.54,True,nexsci
Kepler-674 b,0.0,0.001,0.008,0.15,0.011,1085.0,912.0,3.078,2.2434,1.1196,12.4,342.25,4192.0,4.69,True,nexsci
Kepler-675 b,0.001,0.002,0.009,0.22,0.0205,1362.0,1145.0,3.029,2.3374,2.014,13.2,665.68,4945.0,4.6,True,nexsci
Kepler-676 b,0.0,0.0,0.015,0.27,0.0298,526.0,442.0,3.002,11.5982,2.5237,12.6,295.2,3701.0,4.77,True,nexsci
Kepler-677 b,0.001,0.003,0.015,0.48,0.0786,1262.0,1061.0,2.927,6.5753,4.2837,13.7,1954.08,5723.0,4.45,True,nexsci
Kepler-678 b,0.001,0.005,0.024,0.46,0.0728,1116.0,939.0,2.933,7.275,7.5206,13.3,1826.15,5520.0,4.5,True,nexsci
Kepler-679 b,0.0,0.001,0.007,0.27,0.0293,906.0,762.0,3.002,12.3936,3.7222,13.7,922.24,5403.0,4.54,True,nexsci
Kepler-67 b,0.0,0.0,0.005,0.26,0.0282,789.0,663.0,3.008,15.7259,3.839,14.2,1131.19,5331.0,4.59,True,nexsci
Kepler-680 b,0.001,0.001,0.004,0.22,0.0203,1643.0,1382.0,3.033,3.6899,2.6557,13.8,1492.48,5890.0,4.38,True,nexsci
Kepler-681 b,0.0,0.0,0.007,0.28,0.0305,621.0,522.0,3.0,26.3944,3.4785,13.2,686.92,5021.0,4.58,True,nexsci
Kepler-682 b,0.0,0.004,0.025,0.66,0.134,925.0,777.0,2.885,12.6119,5.1636,13.5,1979.25,5559.0,4.51,True,nexsci
Kepler-683 b,0.001,0.001,0.005,0.18,0.0143,1692.0,1423.0,3.059,2.5392,2.383,13.4,1023.07,5703.0,4.47,True,nexsci
Kepler-684 b,0.0,0.001,0.007,0.3,0.0354,1155.0,971.0,2.989,6.7703,2.0844,13.8,1731.27,5493.0,4.53,True,nexsci
Kepler-685 b,0.065,0.028,0.043,0.94,0.248,2262.0,1902.0,2.839,1.6255,2.3896,13.3,938.72,5963.0,4.36,True,nexsci
Kepler-687 b,0.0,0.0,0.01,0.31,0.0383,651.0,548.0,2.984,20.5059,4.0602,13.2,633.66,4841.0,4.6,True,nexsci
Kepler-688 b,0.007,0.012,0.028,0.87,0.216,1497.0,1259.0,2.849,3.8959,2.3111,13.9,1357.75,5715.0,4.47,True,nexsci
Kepler-689 b,0.0,0.0,0.006,0.26,0.0274,780.0,656.0,3.009,22.3666,5.151,13.7,1131.73,5518.0,4.51,True,nexsci
Kepler-68 b,0.004,0.006,0.029,0.21,0.02407,1523.0,1280.0,3.131,5.3988,3.4342,8.6,144.17,5875.0,4.26,True,nexsci
Kepler-68 c,0.0,0.001,0.006,0.09,0.00642,1257.0,1057.0,3.303,9.6051,3.0045,8.6,144.17,5875.0,4.26,True,nexsci
Kepler-690 b,0.001,0.002,0.01,0.53,0.0933,1283.0,1079.0,2.914,7.7481,3.5631,14.1,1665.31,5913.0,4.35,True,nexsci
Kepler-691 b,0.0,0.0,0.01,0.19,0.0158,591.0,497.0,3.054,8.1144,2.2736,12.5,279.12,3715.0,4.76,True,nexsci
Kepler-692 b,0.0,0.0,0.006,0.28,0.031,748.0,629.0,3.001,21.8129,4.3891,13.7,991.34,5440.0,4.53,True,nexsci
Kepler-693 b,0.0,0.003,0.026,0.91,0.232,709.0,596.0,2.844,15.3756,3.3169,14.2,1151.51,4881.0,4.61,True,nexsci
Kepler-694 b,0.0,0.001,0.006,0.25,0.0259,1241.0,1044.0,3.012,6.3658,2.9721,13.5,1023.06,5700.0,4.47,True,nexsci
Kepler-695 b,0.009,0.02,0.048,0.82,0.196,1374.0,1155.0,2.857,3.0403,1.8394,12.9,842.95,5181.0,4.57,True,nexsci
Kepler-696 b,0.003,0.005,0.015,0.55,0.0984,1521.0,1279.0,2.91,4.1904,2.8403,13.6,1416.44,5903.0,4.39,True,nexsci
Kepler-697 b,0.001,0.003,0.012,0.37,0.0502,1367.0,1149.0,2.963,3.7099,3.1,13.8,1277.33,5513.0,4.52,True,nexsci
Kepler-698 b,0.0,0.001,0.009,0.33,0.0413,867.0,729.0,2.978,16.3298,6.271,13.8,1995.57,5612.0,4.5,True,nexsci
Kepler-69 b,0.0,0.001,0.009,0.2,0.0178,1017.0,855.0,3.043,13.7223,5.126,12.2,730.63,5638.0,4.4,True,nexsci
Kepler-69 c,0.0,0.0,0.004,0.15,0.0112,390.0,328.0,3.074,242.4613,13.1,12.2,730.63,5638.0,4.4,True,nexsci
Kepler-6 b,0.07,0.064,0.059,1.3,0.668,1733.0,1457.0,2.988,3.2347,3.5939,11.6,587.04,5647.0,4.24,True,nexsci
Kepler-700 b,0.0,0.0,0.013,0.53,0.0944,535.0,450.0,2.914,80.8721,11.195,13.6,1491.76,5692.0,4.47,True,nexsci
Kepler-701 b,0.0,0.001,0.008,0.25,0.0266,939.0,789.0,3.013,10.3553,3.1775,13.1,774.15,5343.0,4.54,True,nexsci
Kepler-702 b,0.0,0.006,0.026,0.82,0.194,971.0,817.0,2.857,10.5263,2.5211,13.5,992.07,5419.0,4.53,True,nexsci
Kepler-703 b,0.007,0.007,0.018,0.73,0.161,1728.0,1453.0,2.872,4.5835,2.715,13.6,1156.83,6185.0,4.29,True,nexsci
Kepler-704 b,0.001,0.001,0.007,0.23,0.023,1455.0,1224.0,3.021,3.7618,3.5176,13.6,1228.83,5616.0,4.46,True,nexsci
Kepler-705 b,0.0,0.0,0.007,0.19,0.016,316.0,266.0,3.05,56.0561,4.574,12.5,276.88,3722.0,4.75,True,nexsci
Kepler-707 b,0.0,0.0,0.004,0.12,0.00733,1414.0,1189.0,3.108,2.2375,1.8241,13.0,591.78,5099.0,4.58,True,nexsci
Kepler-708 b,0.001,0.001,0.006,0.26,0.028,1549.0,1303.0,3.008,3.1679,2.1814,13.9,1394.22,5692.0,4.47,True,nexsci
Kepler-709 b,0.0,0.0,0.008,0.26,0.0279,745.0,627.0,3.007,16.0852,3.5655,13.1,664.84,5071.0,4.58,True,nexsci
Kepler-710 b,0.0,0.0,0.004,0.17,0.0132,1341.0,1128.0,3.064,4.3473,2.0739,13.4,1448.34,5611.0,4.5,True,nexsci
Kepler-711 b,0.0,0.001,0.01,0.3,0.0363,709.0,596.0,2.988,23.5891,4.7592,13.1,624.58,5222.0,4.56,True,nexsci
Kepler-712 b,0.0,0.0,0.007,0.3,0.0363,702.0,591.0,2.988,21.0225,4.1072,13.8,872.49,5148.0,4.58,True,nexsci
Kepler-712 c,0.0,0.0,0.007,0.43,0.0659,318.0,267.0,2.94,226.8905,7.525,13.8,872.49,5148.0,4.58,True,nexsci
Kepler-713 b,0.0,0.001,0.005,0.22,0.0211,1207.0,1015.0,3.03,7.4111,2.4852,13.3,1089.87,5785.0,4.44,True,nexsci
Kepler-714 b,0.002,0.008,0.024,0.86,0.213,1261.0,1061.0,2.851,8.0989,4.2024,13.8,2083.37,5995.0,4.37,True,nexsci
Kepler-715 b,0.0,0.001,0.009,0.34,0.0426,1124.0,945.0,2.974,10.0065,5.218,13.6,1327.44,5871.0,4.42,True,nexsci
Kepler-716 b,0.0,0.001,0.008,0.26,0.0275,874.0,735.0,3.007,10.3717,3.0479,13.1,635.01,5099.0,4.58,True,nexsci
Kepler-717 b,0.0,0.001,0.007,0.22,0.0203,1272.0,1069.0,3.033,4.4084,5.012,14.0,2805.48,5485.0,4.53,True,nexsci
Kepler-718 b,0.095,0.043,0.0,1.48,131.0,2256.0,1897.0,5.173,2.0523,2.0778,13.6,1302.33,6191.0,4.28,True,nexsci
Kepler-719 b,0.004,0.009,0.025,0.76,0.172,1391.0,1170.0,2.868,5.0073,4.2223,14.1,2497.51,5777.0,4.45,True,nexsci
Kepler-720 b,0.004,0.012,0.035,0.75,0.168,1331.0,1119.0,2.869,4.7083,3.1745,13.2,1065.37,5618.0,4.49,True,nexsci
Kepler-721 b,0.0,0.001,0.007,0.24,0.0235,1064.0,895.0,3.019,5.392,2.9804,13.6,926.6,5075.0,4.58,True,nexsci
Kepler-722 b,0.0,0.001,0.004,0.23,0.0233,1520.0,1278.0,3.019,4.0936,2.2856,13.8,1239.5,5863.0,4.41,True,nexsci
Kepler-722 c,0.0,0.0,0.003,0.25,0.0263,515.0,433.0,3.011,105.1447,7.239,13.8,1239.5,5863.0,4.41,True,nexsci
Kepler-724 b,0.001,0.002,0.009,0.29,0.0341,1389.0,1168.0,2.99,3.3149,1.7069,13.4,853.12,5437.0,4.53,True,nexsci
Kepler-725 b,0.0,0.002,0.038,0.95,0.25,608.0,511.0,2.839,39.6432,6.5292,13.2,758.47,5363.0,4.54,True,nexsci
Kepler-726 b,0.0,0.0,0.007,0.29,0.0336,769.0,646.0,2.993,21.8045,3.3931,13.3,762.08,5452.0,4.53,True,nexsci
Kepler-727 b,0.0,0.001,0.007,0.23,0.0218,1238.0,1041.0,3.024,5.1545,2.8866,13.4,831.84,5441.0,4.53,True,nexsci
Kepler-728 b,0.0,0.001,0.007,0.3,0.035,1252.0,1053.0,2.99,5.7435,3.4412,13.9,1765.23,5660.0,4.49,True,nexsci
Kepler-729 b,0.001,0.002,0.009,0.32,0.0394,1483.0,1247.0,2.982,3.1664,3.3039,14.1,1921.15,5633.0,4.5,True,nexsci
Kepler-730 b,0.006,0.011,0.0,1.1,0.196,1453.0,1222.0,2.604,6.4917,4.3164,14.1,1935.04,5620.0,4.16,True,nexsci
Kepler-732 b,0.0,0.0,0.017,0.19,0.017,537.0,452.0,3.049,9.4678,2.4327,11.7,174.83,3631.0,4.79,True,nexsci
Kepler-732 c,0.001,0.002,0.013,0.11,0.00678,1181.0,993.0,3.119,0.893,1.1042,11.7,174.83,3631.0,4.79,True,nexsci
Kepler-733 b,0.0,0.0,0.005,0.25,0.0263,748.0,629.0,3.011,20.8342,4.0454,13.6,916.71,5418.0,4.53,True,nexsci
Kepler-734 b,0.0,0.003,0.021,0.32,0.039,1117.0,939.0,2.98,6.1049,4.676,12.7,1157.21,5326.0,4.59,True,nexsci
Kepler-735 b,0.0,0.0,0.005,0.26,0.0283,843.0,709.0,3.006,11.5152,2.0189,13.5,695.06,5107.0,4.57,True,nexsci
Kepler-736 b,0.0,0.001,0.007,0.26,0.028,1301.0,1094.0,3.008,3.6015,2.2753,13.8,1005.43,5217.0,4.56,True,nexsci
Kepler-737 b,0.0,0.0,0.011,0.17,0.0142,402.0,338.0,3.06,28.5992,3.6567,12.1,205.12,3813.0,4.77,True,nexsci
Kepler-738 b,0.0,0.0,0.004,0.22,0.0214,702.0,590.0,3.028,24.5872,3.8669,13.8,1113.65,5327.0,4.55,True,nexsci
Kepler-739 b,0.0,0.001,0.007,0.3,0.0346,939.0,789.0,2.991,12.5325,4.0098,13.8,1370.65,5601.0,4.51,True,nexsci
Kepler-740 b,0.001,0.003,0.011,0.41,0.0596,1353.0,1138.0,2.948,3.5841,2.7316,14.2,1442.02,5438.0,4.52,True,nexsci
Kepler-741 b,0.0,0.001,0.005,0.27,0.0287,1435.0,1207.0,3.006,7.039,3.8633,13.7,1661.87,6129.0,4.31,True,nexsci
Kepler-742 b,0.0,0.001,0.012,0.29,0.0332,822.0,691.0,2.994,8.3609,2.7016,12.8,489.25,4642.0,4.62,True,nexsci
Kepler-743 b,0.0,0.001,0.006,0.11,0.00606,1419.0,1193.0,3.11,3.1793,1.0248,10.8,278.99,5486.0,4.55,True,nexsci
Kepler-744 b,0.0,0.0,0.004,0.14,0.0102,982.0,826.0,3.08,12.0622,2.1007,11.9,449.96,5594.0,4.48,True,nexsci
Kepler-745 b,0.0,0.0,0.004,0.19,0.0167,1131.0,951.0,3.046,9.9314,5.678,13.6,1780.38,5849.0,4.42,True,nexsci
Kepler-746 b,0.0,0.0,0.005,0.1,0.00444,1437.0,1208.0,3.05,3.4816,1.8069,11.8,450.0,5418.0,4.46,True,nexsci
Kepler-747 b,0.0,0.001,0.016,0.47,0.0759,590.0,496.0,2.93,35.6176,8.4208,13.6,3347.16,5096.0,4.58,True,nexsci
Kepler-74 b,0.004,0.013,0.015,0.96,0.63,1303.0,1096.0,3.229,7.3407,3.082,13.0,1177.55,6000.0,4.44,True,nexsci
Kepler-748 b,0.0,0.001,0.005,0.23,0.0217,1308.0,1100.0,3.026,7.4074,3.5804,13.6,1705.99,5934.0,4.38,True,nexsci
Kepler-749 b,0.0,0.0,0.007,0.28,0.0308,766.0,644.0,2.998,17.3172,3.1599,13.5,721.03,5009.0,4.59,True,nexsci
Kepler-750 b,0.0,0.001,0.006,0.27,0.0303,1285.0,1080.0,3.0,9.4289,4.4481,13.1,1296.02,6160.0,4.32,True,nexsci
Kepler-750 c,0.0,0.0,0.003,0.14,0.0102,1697.0,1427.0,3.08,4.089,3.465,13.1,1296.02,6160.0,4.32,True,nexsci
Kepler-751 b,0.0,0.0,0.006,0.22,0.0208,797.0,670.0,3.031,17.4449,4.0988,13.1,760.43,5387.0,4.54,True,nexsci
Kepler-752 b,0.0,0.0,0.005,0.25,0.0261,763.0,642.0,3.012,18.8275,4.664,13.9,1232.29,5373.0,4.54,True,nexsci
Kepler-75 b,0.001,0.01,0.001,1.05,10.1,984.0,827.0,4.356,8.8849,2.0786,13.1,835.36,5200.0,4.5,True,nexsci
Kepler-753 b,0.0,0.001,0.009,0.17,0.0136,865.0,727.0,3.067,5.7477,1.8222,11.9,274.77,4346.0,4.65,True,nexsci
Kepler-754 b,0.0,0.0,0.004,0.18,0.0148,1038.0,873.0,3.059,14.5596,5.624,13.5,1770.27,5935.0,4.39,True,nexsci
Kepler-755 b,0.002,0.002,0.011,0.16,0.0118,1735.0,1459.0,3.074,1.2691,1.4647,11.9,399.03,5043.0,4.58,True,nexsci
Kepler-755 c,0.0,0.001,0.005,0.11,0.00669,1325.0,1114.0,3.121,2.8531,1.4352,11.9,399.03,5043.0,4.58,True,nexsci
Kepler-756 b,0.001,0.0,0.004,0.1,0.00459,1819.0,1530.0,3.056,1.2249,1.7027,13.5,852.0,5282.0,4.57,True,nexsci
Kepler-757 b,0.002,0.001,0.003,0.12,0.00761,2660.0,2236.0,3.11,1.0227,1.3712,13.0,1068.68,6014.0,4.37,True,nexsci
Kepler-758 b,0.0,0.001,0.005,0.22,0.0211,1333.0,1121.0,3.03,12.1097,6.3461,13.1,1502.32,6228.0,4.19,True,nexsci
Kepler-758 c,0.001,0.0,0.003,0.15,0.011,1820.0,1530.0,3.078,4.7579,4.66,13.1,1502.32,6228.0,4.19,True,nexsci
Kepler-758 d,0.0,0.0,0.003,0.19,0.0162,1119.0,941.0,3.051,20.4966,6.38,13.1,1502.32,6228.0,4.19,True,nexsci
Kepler-758 e,0.0,0.0,0.002,0.14,0.0093,1519.0,1277.0,3.096,8.1935,5.234,13.1,1502.32,6228.0,4.19,True,nexsci
Kepler-759 b,0.0,0.0,0.004,0.2,0.0182,710.0,597.0,3.039,41.806,6.132,13.0,1073.48,5860.0,4.42,True,nexsci
Kepler-760 b,0.0,0.001,0.008,0.27,0.0302,1013.0,852.0,3.002,8.7042,2.9385,13.2,792.34,5322.0,4.54,True,nexsci
Kepler-760 c,0.0,0.0,0.004,0.13,0.00879,1542.0,1297.0,3.097,2.467,1.6345,13.2,792.34,5322.0,4.54,True,nexsci
Kepler-761 b,0.0,0.0,0.005,0.18,0.015,1067.0,898.0,3.055,10.128,3.3632,13.2,830.71,5706.0,4.48,True,nexsci
Kepler-77 b,0.02,0.033,0.04,0.96,0.43,1485.0,1248.0,3.063,3.5788,2.9068,12.4,639.41,5520.0,4.42,True,nexsci
Kepler-763 b,0.001,0.0,0.003,0.11,0.00624,1851.0,1556.0,3.115,1.1966,1.1901,13.8,962.46,5166.0,4.57,True,nexsci
Kepler-764 b,0.0,0.0,0.003,0.15,0.0105,1117.0,940.0,3.087,7.3368,3.512,13.6,1047.84,5557.0,4.51,True,nexsci
Kepler-765 b,0.0,0.0,0.005,0.22,0.0204,832.0,700.0,3.031,27.6655,6.508,13.2,1076.28,5901.0,4.41,True,nexsci
Kepler-766 b,0.001,0.001,0.006,0.3,0.0359,1434.0,1206.0,2.989,6.1003,4.7476,14.0,2297.62,5992.0,4.36,True,nexsci
Kepler-767 b,0.0,0.0,0.006,0.59,0.112,413.0,347.0,2.899,161.528,3.6734,13.8,2251.03,5694.0,4.48,True,nexsci
Kepler-768 b,0.0,0.0,0.003,0.16,0.0121,853.0,717.0,3.069,11.391,2.297,13.5,784.56,5108.0,4.58,True,nexsci
Kepler-769 b,0.0,0.001,0.005,0.26,0.0279,1439.0,1210.0,3.007,7.4261,3.6379,13.4,1169.57,6186.0,4.3,True,nexsci
Kepler-769 c,0.0,0.0,0.002,0.16,0.0121,1114.0,937.0,3.069,15.987,4.279,13.4,1169.57,6186.0,4.3,True,nexsci
Kepler-76 b,0.2,0.069,0.019,1.36,2.01,2551.0,2145.0,3.43,1.5449,1.4278,12.1,822.96,6409.0,4.2,True,nexsci
Kepler-770 b,0.0,0.0,0.005,0.2,0.0186,748.0,629.0,3.04,18.9254,3.7409,12.9,930.46,5598.0,4.49,True,nexsci
Kepler-770 c,0.001,0.0,0.004,0.11,0.00588,1752.0,1473.0,3.105,1.4753,2.326,12.9,930.46,5598.0,4.49,True,nexsci
Kepler-770 d,0.0,0.0,0.003,0.13,0.008,1241.0,1043.0,3.103,4.1524,2.5755,12.9,930.46,5598.0,4.49,True,nexsci
Kepler-771 b,0.0,0.0,0.004,0.16,0.0125,1195.0,1005.0,3.072,8.7349,4.49,13.2,1393.85,5906.0,4.42,True,nexsci
Kepler-772 b,0.0,0.0,0.005,0.16,0.0125,1055.0,887.0,3.072,12.9921,5.9838,12.3,1130.21,5714.0,4.33,True,nexsci
Kepler-773 b,0.0,0.001,0.005,0.13,0.00829,1555.0,1308.0,3.098,3.7491,1.9826,11.9,547.03,5850.0,4.45,True,nexsci
Kepler-774 b,0.001,0.001,0.005,0.28,0.032,1711.0,1439.0,2.996,11.0896,6.3412,11.6,917.8,6403.0,3.87,True,nexsci
Kepler-775 b,0.002,0.001,0.008,0.11,0.0057,2102.0,1767.0,3.099,0.9749,1.5975,11.8,398.68,5468.0,4.56,True,nexsci
Kepler-776 b,0.0,0.0,0.003,0.11,0.00687,1123.0,944.0,3.117,4.8972,1.799,13.3,727.9,5071.0,4.58,True,nexsci
Kepler-777 b,0.0,0.0,0.005,0.13,0.00869,762.0,640.0,3.099,5.7281,2.0295,13.0,443.11,4043.0,4.71,True,nexsci
Kepler-778 b,0.0,0.0,0.004,0.15,0.0109,1206.0,1014.0,3.079,3.7557,2.2971,13.8,938.17,5102.0,4.58,True,nexsci
Kepler-779 b,0.0,0.0,0.008,0.08,0.00227,627.0,527.0,2.923,7.0971,2.1059,12.6,283.15,3804.0,4.81,True,nexsci
Kepler-780 b,0.002,0.001,0.008,0.08,0.00201,2728.0,2294.0,2.902,0.6774,1.8361,11.8,557.65,5769.0,4.42,True,nexsci
Kepler-781 b,0.0,0.0,0.005,0.26,0.0274,819.0,689.0,3.009,13.2141,3.5641,14.0,1064.47,5162.0,4.58,True,nexsci
Kepler-782 b,0.0,0.0,0.013,0.29,0.0327,458.0,385.0,2.996,158.6853,11.5372,11.3,446.84,5867.0,4.42,True,nexsci
Kepler-783 b,0.0,0.0,0.006,0.07,0.00126,1348.0,1133.0,2.804,4.2926,2.622,12.3,516.09,5521.0,4.51,True,nexsci
Kepler-784 b,0.0,0.0,0.005,0.14,0.00982,843.0,709.0,3.088,31.5923,13.566,11.6,1303.72,5674.0,4.19,True,nexsci
Kepler-786 b,0.0,0.0,0.007,0.22,0.0204,473.0,398.0,3.031,53.5293,5.577,12.7,485.32,4838.0,4.61,True,nexsci
Kepler-787 b,0.001,0.001,0.005,0.11,0.00687,1521.0,1279.0,3.117,0.9283,1.3,13.1,503.57,4248.0,4.67,True,nexsci
Kepler-788 b,0.0,0.001,0.004,0.23,0.0221,1356.0,1140.0,3.027,8.3985,6.344,13.9,1775.8,6159.0,4.32,True,nexsci
Kepler-789 b,0.0,0.001,0.006,0.19,0.0162,1102.0,927.0,3.051,8.6385,5.4301,13.0,1480.16,5870.0,4.42,True,nexsci
Kepler-78 b,0.008,0.003,0.01,0.1,0.00619,,2250.0,3.186,0.355,0.814,9.6,124.38,5089.0,4.6,True,nexsci
Kepler-790 b,0.0,0.0,0.004,0.19,0.017,841.0,707.0,3.049,13.7347,2.3574,13.2,703.17,5208.0,4.56,True,nexsci
Kepler-791 b,0.0,0.001,0.005,0.27,0.03,1252.0,1053.0,3.002,14.554,6.254,13.2,1266.34,6383.0,4.21,True,nexsci
Kepler-792 b,0.0,0.0,0.003,0.17,0.0142,1153.0,969.0,3.06,11.3012,3.98,13.5,1425.47,5971.0,4.38,True,nexsci
Kepler-793 b,0.0,0.0,0.004,0.12,0.00771,1464.0,1231.0,3.109,4.2415,2.971,12.9,985.7,5745.0,4.46,True,nexsci
Kepler-794 b,0.0,0.001,0.005,0.19,0.016,1222.0,1028.0,3.05,11.1313,4.1751,12.0,931.19,5839.0,4.23,True,nexsci
Kepler-795 b,0.0,0.0,0.006,0.15,0.0109,742.0,624.0,3.079,29.6193,4.9595,11.7,492.12,5631.0,4.45,True,nexsci
Kepler-796 b,0.0,0.0,0.005,0.12,0.00705,1274.0,1071.0,3.113,6.4009,2.5038,11.1,817.58,5475.0,4.33,True,nexsci
Kepler-797 b,0.0,0.0,0.006,0.19,0.0168,746.0,627.0,3.044,27.0724,6.9592,12.8,1315.26,5680.0,4.47,True,nexsci
Kepler-798 b,0.0,0.001,0.005,0.21,0.0198,1183.0,995.0,3.034,13.7193,5.5677,12.8,972.27,6224.0,4.29,True,nexsci
Kepler-799 b,0.0,0.0,0.015,0.61,0.119,437.0,368.0,2.893,133.4605,11.4997,13.5,1509.08,5681.0,4.49,True,nexsci
Kepler-79 b,0.0,0.001,0.009,0.31,0.0343,1180.0,992.0,2.947,13.4845,5.0575,12.6,1020.72,6174.0,4.27,True,nexsci
Kepler-79 c,0.0,0.001,0.019,0.33,0.019,933.0,785.0,2.631,27.4029,6.8491,12.6,1020.72,6174.0,4.27,True,nexsci
Kepler-79 d,0.0,0.001,0.12,0.64,0.019,754.0,634.0,2.062,52.0902,8.6329,12.6,1020.72,6174.0,4.27,True,nexsci
Kepler-79 e,0.0,0.0,0.01,0.31,0.013,650.0,546.0,2.523,81.0659,3.001,12.6,1020.72,6174.0,4.27,True,nexsci
Kepler-7 b,0.109,0.073,0.12,1.62,0.441,1939.0,1630.0,2.619,4.8855,5.1313,11.5,922.56,5933.0,3.98,True,nexsci
Kepler-800 b,0.0,0.0,0.006,0.25,0.0267,830.0,698.0,3.011,14.1318,4.0136,13.9,1019.26,5315.0,4.55,True,nexsci
Kepler-801 b,0.0,0.0,0.009,0.18,0.0147,716.0,602.0,3.061,11.4193,3.9908,12.8,440.43,4435.0,4.66,True,nexsci
Kepler-802 b,0.0,0.0,0.008,0.32,0.0386,630.0,529.0,2.981,40.0587,5.595,13.1,780.59,5507.0,4.5,True,nexsci
